1331
1	327881	0	0	90
1	344617	0	0	90
1	349250	0	0	90
1	349771	0	0	90
1	354153	0	0	90
1	359811	0	0	90
1	361313	0	0	90
1	366723	0	0	90
1	371598	0	0	90
1	375693	0	0	90
1	381411	0	0	90
1	383195	0	0	90
1	387522	0	0	90
1	390355	0	0	90
1	392726	0	0	90
1	393059	0	0	80
1	397620	0	0	90
1	398037	0	0	90
1	402723	0	0	90
1	408557	0	0	90
1	410606	0	0	90
1	417011	0	0	90
1	418175	0	0	90
1	423102	0	0	90
1	425182	0	0	90
1	431048	0	0	90
1	436056	0	0	90
1	440749	0	0	90
1	440901	0	0	90
1	442074	0	0	90
1	445735	0	0	90
1	451800	0	0	90
1	453396	0	0	90
1	454149	0	0	90
1	457354	0	0	90
1	457583	0	0	90
1	459622	0	0	90
1	460065	0	0	90
1	463859	0	0	90
1	466895	0	0	90
1	470248	0	0	90
1	477870	0	0	90
1	481274	0	0	90
1	488803	0	0	90
1	489371	0	0	90
1	490684	0	0	90
1	490754	0	0	90
1	491417	0	0	90
1	491757	0	0	90
1	492607	0	0	90
1	493655	0	0	90
1	497792	0	0	90
1	503258	0	0	90
1	504528	0	0	90
1	507010	0	0	90
1	507696	0	0	90
1	514730	0	0	90
1	516754	0	0	90
1	517718	0	0	90
1	521369	0	0	90
1	528144	0	0	90
1	532569	0	0	90
1	534596	0	0	90
1	539126	0	0	90
1	540934	0	0	90
1	541988	0	0	90
1	543790	0	0	90
1	546722	0	0	90
1	546992	0	0	90
1	548098	0	0	90
1	553890	0	0	90
1	556366	0	0	90
1	556458	0	0	90
1	558154	0	0	90
1	566644	0	0	90
1	567378	0	0	90
1	567726	0	0	90
1	568182	0	0	90
1	569179	0	0	90
1	574204	0	0	90
1	577309	0	0	90
1	578821	0	0	90
1	580720	0	0	90
1	583090	0	0	90
1	583222	0	0	90
1	587636	0	0	90
1	591590	0	0	90
1	601402	0	0	90
2	238557	0	0	90
2	115200	0	0	100
2	176889	0	0	100
2	329058	0	0	100
2	456895	0	0	100
2	475878	0	0	100
2	5237	0	0	100
2	12332	0.0475878	0	100
2	29323	0.0475878	0	100
2	99935	0.0475878	0	100
2	258003	0	0	100
2	377333	0.0475878	0	100
2	510603	0	0	100
2	533639	0	0	100
2	188675	0.0475878	0	100
2	268555	0.0475878	0	100
2	488564	0.0475878	0	100
2	48916	0.0329058	0	100
2	316815	0.0329058	0	100
2	333784	0.0475878	0	100
2	507377	0.0329058	0	100
2	532650	0.0329058	0	100
2	27499	0.0456895	0	100
2	43628	0	0	100
2	78477	0	0	100
2	92450	0.0456895	0	100
2	182489	0.0456895	0	100
2	296155	0	0	100
2	364374	0	0	100
2	387982	0	0	100
2	428863	0.0456895	0	100
2	16249	0.0533639	0.0297989	100
2	66765	0.0533639	0.0297989	100
2	210761	0.0533639	0.0297989	100
2	217921	0.0533639	0.0297989	100
2	319866	0.0533639	0.0297989	100
2	402792	0.0533639	0.0297989	100
2	525951	0.0533639	0.0297989	100
2	528002	0.0456895	0	100
2	557544	0.0456895	0	100
2	602243	0.0533639	0.0297989	100
2	367509	0.0533639	0.0297989	100
2	17863	0	0	0
2	21683	0	0	0
2	57422	0	0	0
2	85012	0	0	100
2	92066	0	0	0
2	103338	0	0	0
2	119752	0	0	0
2	120443	0	0	0
2	121082	0	0	100
2	142902	0	0	0
2	145897	0	0	0
2	155330	0	0	0
2	187943	0	0	100
2	211566	0	0	0
2	224595	0	0	0
2	235514	0	0	0
2	246957	0	0	0
2	247563	0	0	0
2	257158	0	0	0
2	303423	0	0	0
2	315452	0	0	0
2	349451	0	0	0
2	378073	0	0	0
2	406012	0	0	0
2	419241	0	0	0
2	419748	0	0	100
2	445463	0	0	0
2	484497	0	0	0
2	509188	0	0	0
2	517337	0	0	100
2	525493	0	0	0
2	528166	0	0	0
2	538823	0	0	0
2	556298	0	0	0
2	563692	0	0	0
2	599530	0	0	0
2	600770	0	0	0
2	4283	0	0	0
2	13896	0	0	0
2	144592	0	0	0
2	181286	0	0	0
2	181585	0	0	0
2	190762	0	0	0
2	283332	0	0	0
2	320706	0	0	0
2	336502	0	0	0
2	370371	0	0	0
2	382315	0	0	0
2	427139	0	0	0
3	5980	0	0	90
3	11059	0	0	90
3	21931	0	0	90
3	74262	0	0	90
3	146781	0	0	90
3	173094	0	0	90
3	175835	0	0	90
3	180037	0	0	90
3	194044	0	0	90
3	290303	0	0	90
3	366723	0	0	90
3	432968	0	0	90
3	451800	0	0	90
4	23521	0	0	90
4	40476	0	0	90
4	46539	0	0	90
4	117158	0	0	90
4	182140	0	0	90
4	263935	0	0	90
4	270248	0	0	90
4	320337	0	0	90
4	593900	0	0	90
4	617646	0	0	90
4	355155	0	0	90
4	534541	0.0041112	0.0320337	70
4	48098	0	0	70
4	159191	0.0325623	0.05939	50
4	283576	0.0049745	0.0270248	70
4	87553	0.0163674	0.0023521	70
4	56437	0	0	0
4	392167	0	0	90
4	114215	0.0411009	0.0411217	70
4	411217	0	0	50
4	353598	0	0	50
4	182507	0	0	90
4	233263	0.0182507	0.0280263	70
4	280263	0	0	90
4	409071	0	0	70
4	457583	0	0	90
4	517860	0.0409071	0.0457583	70
4	97316	0	0	90
4	618051	0	0	50
4	139200	0	0	90
4	284575	0.0378601	0.0588686	50
4	588686	0	0	50
4	294427	0	0	70
4	400058	0	0	50
4	296429	0	0	90
4	353897	0	0	90
4	486413	0	0	90
4	526178	0	0	50
4	534119	0.0407777	0.0567378	90
4	567378	0	0	90
4	425866	0.0580551	0.0484153	70
4	484153	0	0	90
4	452968	0	0	90
4	572660	0	0	90
4	541988	0	0	70
4	486761	0	0	90
4	2414	0	0	90
4	40539	0	0	90
4	606576	0.0502298	0.0136457	90
4	406596	0	0	90
4	311856	0	0	70
4	269642	0.0504198	0	90
4	126974	0	0	90
4	321362	0	0	90
4	473071	0.060399	0.0357972	90
4	24214	0	0	30
4	5073	0.0040593	0.0040476	50
4	299835	0	0	70
4	606671	0.0127492	0.0532569	70
4	239721	0	0	70
4	279399	0.0254726	0.0486413	70
4	304395	0.030945	0.05939	70
4	434567	0	0	70
4	434897	0	0	90
4	44399	0.0294951	0.0179785	90
4	179785	0	0	70
4	459622	0	0	0
4	513413	0.0397959	0.0459622	0
4	311587	0	0	70
4	621208	0.0506513	0.0311587	90
4	294536	0	0	70
4	127468	0.0363962	0.0327995	80
4	185593	0.0264205	0.0098718	70
4	520195	0	0	90
4	565069	0	0	70
4	304959	0	0	70
4	354193	0.0544324	0.0303578	80
4	490327	0.0397948	0.0136867	80
4	289148	0	0	80
4	164989	0.0182507	0.0280263	90
4	296928	0	0	80
4	498231	0.0498672	0.0280263	80
4	550438	0.0189952	0.0040476	80
4	12311	0.0082251	0.0532569	70
4	336296	0.0452968	0.057266	80
4	160143	0	0	80
4	412390	0.0516892	0.0025311	80
4	107900	0	0	10
4	282398	0.0367611	0.0311856	70
4	219179	0	0	0
4	386593	0.0434567	0.0457583	80
4	600261	0.0448468	0.0617405	80
4	578559	0	0	80
4	67176	0	0	70
4	257962	0.0452968	0.057266	70
4	54506	0	0	70
4	204005	0.0105295	0.0526178	80
4	427973	0.0048	0.0457583	70
4	487577	0	0	80
4	21788	0	0	70
4	445582	0	0	80
4	464977	0	0	80
4	624626	0.055331	0.0169708	80
4	357972	0	0	30
4	433610	0	0	10
4	213829	0	0	60
4	585561	0	0	20
4	291817	0.0443881	0.0040476	0
4	498672	0	0	60
4	60117	0	0	10
4	443881	0	0	0
4	9982	0.0182507	0.0280263	80
4	74262	0	0	70
4	478832	0	0	10
4	1916	0.031334	0.0320337	70
4	594702	0.0454695	0.0617646	90
4	253686	0	0	90
4	550615	0	0	80
4	262824	0.025619	0.0539938	90
4	173926	0.0029569	0.0493655	80
4	469906	0	0	90
4	55629	0	0	20
4	161279	0.0291464	0.0548055	40
4	197126	0.0103317	0.0253437	80
4	94745	0.0467983	0.0392167	90
4	324656	0	0	20
4	226511	0.0469906	0.0486761	80
4	404871	0	0	70
4	142756	0	0	0
4	149603	0.0002397	0.0567378	10
4	422865	0	0	80
4	162325	0	0	80
4	428105	0	0	70
4	523835	0	0	60
4	531379	0	0	90
4	276035	0	0	70
4	411099	0	0	80
4	574204	0	0	90
4	407244	0	0	60
4	241657	0	0	0
4	62890	0	0	80
4	365950	0	0.0169158	90
4	231645	0	0	80
4	34525	0	0	60
4	579518	0	0	0
4	358465	0.0205251	0.0562028	0
4	114139	0.0270913	0.0024474	90
4	492603	0	0	50
4	410356	0.0053658	0.0436056	80
4	436056	0	0	80
4	395438	0	0	0
4	478952	0	0	80
4	1547	0	0	90
4	548317	0	0	90
4	615774	0	0	80
4	315075	0	0	60
4	407777	0	0	0
4	215845	0	0	80
4	96319	0	0	0
4	416664	0	0	0
4	496940	0	0	0
4	532569	0	0	30
4	346454	0.0046682	0.0280263	70
4	497786	0	0	80
4	583090	0	0	80
4	46801	0	0	80
4	438293	0	0	50
4	529650	0.0168909	0.0438293	60
4	434455	0	0	60
4	50536	0.0466367	0.0320337	70
4	25311	0	0	70
4	530325	0.0306084	0.0501509	0
4	1785	0	0	60
4	140811	0	0	60
4	169708	0	0	10
4	433933	0	0	0
4	283541	0	0	60
4	24474	0	0	50
4	324045	0	0	65
4	458719	0.0551913	0.0324045	70
4	141286	0	0	90
4	210226	0	0	60
4	548055	0	0	10
4	462759	0	0	70
4	248550	0	0	70
4	243145	0.0426986	0.0422865	80
4	214626	0.0565069	0.0520195	90
4	596241	0	0	0
4	18519	0	0	60
4	522336	0	0	80
4	350024	0	0	0
4	250270	0	0	10
4	148987	0.0186901	0.0457583	60
4	186901	0	0	60
4	382094	0	0	70
4	494057	0	0	80
4	354153	0	0	60
4	414408	0	0	70
4	227064	0	0	60
4	580963	0.0044029	0.0192632	70
4	201378	0	0	30
4	41112	0	0	60
4	532490	0.0588393	0.0392167	70
4	88523	0	0	80
4	281829	0.0046682	0.0280263	80
4	115180	0.0154324	0.0494057	80
4	242287	0	0	70
4	363510	0	0	60
4	612520	0	0	60
4	8103	0	0	20
4	478346	0	0	0
4	397620	0	0	70
4	281127	0.0351282	0.0414408	60
4	267846	0	0	10
4	112993	0.0350024	0.0486184	0
4	249526	0	0	70
4	41693	0	0	60
4	44035	0	0	70
4	592326	0	0	0
4	71255	0.0085795	0.0023521	60
4	85795	0	0	70
4	287649	0.0612403	0.0567378	70
4	491489	0.019696	0.0520195	90
4	111411	0	0	60
4	166998	0	0	80
4	275044	0	0	60
4	180768	0.0440395	0.0563449	60
4	563449	0	0	60
4	520313	0	0	0
4	359636	0	0	70
4	158437	0.0048	0.0457583	60
4	220442	0	0	80
4	86177	0.0215845	0.0548317	80
4	174837	0.0359148	0.0567655	60
4	127505	0	0	80
4	230865	0.0565069	0.0520195	60
4	273062	0.0621075	0.0422865	70
4	310752	0	0	70
4	532477	0	0	70
4	536930	0	0	60
4	566294	0	0	10
4	307244	0	0	10
4	303067	0	0	10
4	369348	0.0182507	0.0280263	70
4	161704	0.0588393	0.0392167	70
4	168480	0	0	70
4	531983	0	0	90
4	424363	0	0	90
4	521818	0	0	90
4	529022	0	0	90
4	194118	0.024108	0.0521818	90
4	350507	0.0182472	0.0521818	70
4	493655	0	0	60
4	149241	0.0126805	0.0529022	90
4	253829	0	0	70
4	600723	0.0522896	0.0166998	90
4	239592	0.0153722	0.0613582	90
4	613582	0	0	80
4	341539	0	0	70
4	602876	0.00568	0.0341539	80
4	624282	0.0138058	0.0115492	80
4	505508	0	0	90
4	442284	0	0	0
4	313340	0	0	60
4	556350	0	0	0
4	576640	0	0	60
4	569772	0	0	60
4	617397	0.0211778	0.0569772	60
4	490404	0	0	60
4	273828	0	0	0
4	553664	0.0533475	0.0183871	60
4	165104	0.0056181	0.0320337	70
4	614811	0	0	70
4	553257	0	0	60
4	485372	0.0376069	0.0094309	60
4	522813	0	0	60
4	182084	0.0470373	0.0428105	60
4	256148	0.0280163	0.0406596	60
4	341372	0	0	70
4	178047	0	0	80
4	432452	0.0154324	0.0494057	60
4	191936	0	0	60
4	312845	0	0	50
4	320895	0	0	50
4	442658	0	0	0
4	384221	0	0	10
4	475701	0.0338607	0.0162325	60
4	369282	0.0239721	0.0434455	60
4	541819	0	0	90
4	10669	0	0	60
4	144114	0	0	100
4	280165	0.0100118	0.0144114	90
4	455827	0	0	60
4	19503	0.0473919	0.0074262	60
4	53898	0.0549358	0.0288744	70
4	549358	0	0	70
4	374484	0	0	50
4	206975	0	0	70
4	288047	0	0	70
4	616136	0	0	50
4	196323	0	0	60
4	111214	0	0	90
4	583845	0	0	0
4	33455	0	0	70
4	100118	0	0	80
4	170988	0.0100118	0.0144114	60
4	413919	0	0	70
4	206744	0	0	60
4	469501	0	0	60
4	101687	0	0	50
4	136075	0.046438	0.0101687	60
4	73161	0.0163674	0.0023521	70
4	91904	0	0	60
4	484334	0	0	80
4	179392	0	0	60
4	228988	0	0	50
4	141590	0.0592141	0.0040476	60
4	577180	0.0491985	0.0400058	70
4	48668	0.0232058	0.0374484	60
4	173954	0	0	0
4	284221	0	0	70
4	289519	0	0	90
4	177475	0.06203	0.0180497	50
4	316218	0.0274787	0.0040476	70
4	158666	0	0	60
4	541173	0.0017405	0.0196323	60
4	132081	0	0	90
4	21063	0	0	0
4	32953	0	0	80
4	290893	0	0	60
4	364441	0	0	60
4	135864	0	0	70
4	256420	0	0	50
4	424295	0	0	60
4	98718	0	0	70
4	28696	0	0	60
4	250111	0	0	60
4	373124	0	0	70
4	414557	0	0	70
4	282465	0	0	70
4	177936	0	0	100
4	58857	0	0	70
4	303578	0	0	50
4	71713	0.013832	0.0032953	50
4	128261	0	0	50
4	261661	0	0	60
4	392569	0	0	60
4	602877	0	0	60
4	608647	0	0	60
4	614131	0.033057	0.0608647	90
4	403499	0	0	80
4	150752	0.0428505	0.0563449	70
4	121870	0	0	50
4	11263	0.0026211	0.022009	70
4	220090	0	0	60
4	82251	0	0	0
4	211658	0	0	0
4	491985	0	0	70
4	64130	0.0281002	0.0166998	60
4	245449	0	0	90
4	170071	0.0021788	0.0617405	80
4	179672	0.0413919	0.0457583	60
4	201649	0	0	70
4	306720	0	0	70
4	344617	0	0	70
4	511755	0	0	0
4	523255	0	0	80
4	539126	0	0	70
4	620594	0	0	70
4	206721	0	0	60
4	517703	0	0	90
4	28482	0	0	0
4	59539	0	0	70
4	133677	0	0	0
4	209121	0	0	0
4	248038	0	0	0
4	333773	0	0	70
4	361474	0	0	0
4	436595	0	0	0
4	442960	0	0	0
4	502414	0	0	80
4	561982	0	0	0
4	599652	0	0	0
4	623749	0	0	0
4	40593	0	0	90
4	189952	0	0	90
4	274787	0	0	70
4	292961	0	0	0
4	439902	0	0	0
4	592141	0	0	90
4	133867	0	0	70
4	404659	0.0617715	0.0541988	70
4	617715	0	0	70
4	581975	0	0	0
4	566154	0.0085795	0.0023521	60
4	164263	0.0341372	0.0484153	60
4	539938	0	0	50
4	356485	0.0100118	0.0144114	100
4	541394	0	0	70
4	97426	0.0510694	0.0457583	80
4	126713	0	0	70
4	124928	0	0	90
4	548750	0.0529066	0.0609551	100
4	609551	0	0	70
4	433883	0.0359636	0.0320337	70
4	25404	0	0	100
4	586623	0	0	0
4	624017	0	0	0
4	242513	0.0550615	0.0457583	90
4	473428	0.0491249	0.0356837	100
4	447406	0.0199951	0.0567378	90
4	229314	0.0189952	0.0040476	70
4	306057	0.0338003	0.0351075	70
4	351075	0	0	80
4	558154	0	0	40
4	569497	0.0207574	0.0558154	70
4	414265	0.0058857	0.005819	80
4	396048	0.0541819	0.0276035	80
4	503258	0	0	0
4	435892	0	0	80
4	126175	0.0215845	0.0548317	90
4	7623	0	0	70
4	53156	0	0	70
4	622665	0.0565755	0.005819	90
4	483649	0.0103317	0.0253437	10
4	29391	0.0612403	0.0567378	70
4	365977	0.0599567	0.01392	40
4	83208	0.004911	0.0149616	80
4	149616	0	0	60
4	611138	0.0126805	0.0529022	70
4	287226	0	0	50
4	551350	0	0	70
4	288744	0	0	60
4	339962	0	0	80
4	437608	0	0	30
4	529175	0.0152653	0.0544999	80
4	544999	0	0	60
4	71477	0	0	30
4	520702	0.0274787	0.0040476	60
4	85425	0	0	10
4	137571	0.0561978	0.0320337	70
4	360153	0.0599567	0.01392	70
4	210114	0.0312367	0.0010669	70
4	302349	0.0028625	0.0021244	90
4	21244	0	0	80
4	523236	0.0124928	0.0457583	70
4	492284	0.0599567	0.01392	60
4	571214	0.0501318	0.0544071	70
4	544071	0	0	70
4	58190	0	0	100
4	608000	0.0465441	0.0532117	70
4	301941	0	0	70
4	513454	0.0599567	0.01392	60
4	533654	0	0	90
4	227333	0.0034376	0.0144114	70
4	121914	0.0504221	0.0531379	90
4	49226	0.0070417	0.0520195	80
4	386964	0.0284261	0.0533654	70
4	135908	0	0	80
4	467178	0	0	10
4	521255	0	0	70
4	64154	0	0	60
4	415358	0.0203908	0.048844	70
4	488440	0	0	50
4	159688	0	0	10
4	225168	0.0236351	0.044496	50
4	838	0.0099105	0.0021244	60
4	617683	0	0	90
4	140753	0	0	10
4	505275	0.0124928	0.0457583	70
4	538851	0.0525255	0.0320337	70
4	28621	0	0	10
4	353629	0.0190052	0.0523835	60
4	140501	0	0	70
4	340949	0	0	60
4	296497	0	0	50
4	355727	0	0	50
4	586428	0	0	70
4	371598	0	0	50
4	61568	0	0	70
4	402563	0	0	60
4	427765	0	0	80
4	215524	0	0	80
4	407212	0.0124928	0.0457583	90
4	410183	0	0	50
4	523227	0.0568457	0.0410183	70
4	119327	0	0	70
4	408629	0.0229311	0.058309	100
4	229311	0	0	80
4	296188	0.0113286	0.0311587	60
4	533829	0.0478619	0.0280263	80
4	502352	0	0	90
4	586109	0	0	70
4	452300	0	0	70
4	387396	0.0037704	0.0434897	90
4	353376	0	0	70
4	382070	0.0541819	0.0276035	90
4	612797	0	0	80
4	296938	0	0	60
4	427410	0.0164845	0.01392	80
4	586837	0.0100118	0.0144114	90
4	491124	0	0	80
4	317875	0	0	70
4	374802	0	0	80
4	339526	0.0018432	0.0460056	90
4	369623	0.0572154	0.0414557	80
4	135170	0	0	80
4	286002	0	0	80
4	606573	0.017106	0.0286002	90
4	597811	0	0	90
4	368797	0	0	80
4	146909	0.033891	0.0111214	80
4	379038	0	0	90
4	544464	0.0274787	0.0040476	70
4	146397	0	0	90
4	204362	0.0610823	0.0603153	70
4	483540	0	0	60
4	486392	0	0	30
4	332630	0	0	60
4	455400	0	0	70
4	18361	0	0	10
4	19805	0.0239247	0.0594048	70
5	490754	0	0	50
5	97205	0	0	50
5	121743	0	0	90
5	146781	0	0	90
5	194044	0	0	90
5	277277	0	0	90
5	295315	0	0	90
5	325346	0	0	90
5	410606	0	0	90
5	470288	0	0	90
5	489371	0	0	90
5	531386	0	0	80
5	591590	0	0	90
5	600770	0	0	80
5	16937	0	0	50
5	52423	0.0435158	0.0016937	70
5	198529	0	0	50
5	204229	0	0	30
5	398344	0	0	30
5	435158	0	0	30
5	516575	0	0	50
5	617797	0.0204229	0.0398344	30
5	9101	0	0	0
5	64205	0	0	0
5	100311	0	0	50
5	131244	0	0	0
5	157891	0.0174851	0.0208031	50
5	161920	0.0064205	0.0131244	0
5	174851	0	0	50
5	208031	0	0	70
5	288556	0.0395895	0.053131	0
5	337642	0	0	0
5	347719	0.0100311	0.0295912	50
5	395895	0	0	0
5	423722	0	0	0
5	453488	0	0	0
5	531310	0	0	0
5	30016	0.0419113	0.0192496	50
5	66264	0	0	50
5	123679	0	0	30
5	171626	0.0269261	0.0066264	70
5	181706	0	0	0
5	192496	0	0	30
5	195959	0	0	0
5	245083	0	0	90
5	269261	0	0	70
5	270234	0	0	50
5	327425	0.0270234	0.0613227	70
5	357731	0	0	90
5	360270	0.0195959	0.0181706	0
5	419113	0	0	50
5	430552	0	0	30
5	548498	0.0123679	0.0430552	30
5	613227	0	0	70
5	52616	0.0312049	0.0023574	30
5	294427	0	0	0
5	312049	0	0	30
5	618263	0	0	0
5	624244	0.0618263	0.0294427	0
5	14354	0	0	0
5	22186	0.0039084	0.013493	50
5	39084	0	0	30
5	103705	0	0	50
5	134930	0	0	30
5	158506	0	0	0
5	250228	0	0	50
5	283607	0	0	0
5	336553	0	0	30
5	381916	0	0	30
5	485869	0	0	0
5	519730	0.055314	0.0250228	50
5	520788	0.0158506	0.0485869	0
5	550295	0	0	50
5	553140	0	0	50
5	572215	0.0550295	0.0103705	50
5	58718	0	0	70
5	163101	0	0	0
5	232026	0	0	0
5	233157	0.0232026	0.0163101	0
5	287510	0.0058718	0.0569455	70
5	569455	0	0	70
5	123025	0	0	70
5	175066	0.0022021	0.0541988	0
5	194061	0.0420409	0.02543	90
5	254300	0	0	90
5	391383	0	0	30
5	420409	0	0	90
5	500292	0.0391383	0.0123025	50
5	541988	0	0	30
5	151124	0.0392405	0.0548168	0
5	149409	0	0	50
5	354352	0	0	50
5	392405	0	0	0
5	520990	0.0354352	0.0149409	70
5	4499	0	0	30
5	199000	0	0	30
5	286659	0.0004499	0.0199	0
5	384981	0	0	30
5	449877	0.0384981	0	30
5	44267	0	0	0
5	72776	0	0	0
5	115038	0	0	30
5	124270	0	0	30
5	175153	0.0115038	0.0559512	30
5	237825	0	0	0
5	298318	0.051334	0.0044267	0
5	318325	0.0402453	0.032753	0
5	327530	0	0	0
5	402453	0	0	0
5	418635	0	0	30
5	419638	0.0237825	0.0072776	0
5	443251	0	0	30
5	467797	0	0	30
5	483166	0.0467797	0.0418635	30
5	513340	0	0	0
5	559512	0	0	30
5	40458	0	0	90
5	46160	0	0	30
5	26333	0.0309245	0.0212016	50
5	212016	0	0	50
5	309245	0	0	50
5	226515	0.0423207	0.0517526	30
5	517526	0	0	30
5	139648	0	0	50
5	173455	0.0139648	0.0190141	50
5	190141	0	0	50
5	335691	0	0	30
5	337187	0	0	0
5	377794	0.0612127	0.0337187	30
5	423207	0	0	30
5	432633	0.0040662	0.024855	0
5	612127	0	0	30
5	40662	0	0	0
5	60574	0	0	0
5	71893	0	0	0
5	163798	0	0	0
5	248550	0	0	0
5	250154	0.0163798	0.0407348	30
5	304969	0	0	30
5	313662	0.0304969	0.0423861	30
5	423861	0	0	30
5	535531	0.0584415	0.012805	30
5	548476	0.0071893	0	0
5	556174	0	0	0
5	252356	0.0503513	0.0275261	0
5	275261	0	0	30
5	503513	0	0	0
5	12563	0	0	70
5	22757	0	0	50
5	160067	0.0621872	0.0022757	30
5	382109	0.060439	0.0012563	70
5	604390	0	0	70
5	621872	0	0	0
5	141598	0	0	0
5	153574	0	0	0
5	159688	0	0	30
5	189820	0	0	0
5	220442	0	0	0
5	235737	0	0	0
5	239762	0	0	0
5	256288	0	0	0
5	314699	0.031954	0.0382966	0
5	324988	0.0153574	0.018982	0
5	335554	0.0433031	0.0141598	0
5	382966	0	0	0
5	433031	0	0	0
5	452966	0.0581781	0.0239762	0
5	464967	0	0	0
5	496973	0	0	0
5	556567	0.0464967	0.0220442	0
5	581781	0	0	0
5	23336	0	0	70
5	101093	0	0	50
5	114602	0.0432746	0.0513856	30
5	131837	0	0	70
5	205077	0	0	0
5	387423	0	0	0
5	393040	0	0	50
5	432746	0	0	50
5	513856	0	0	30
5	551711	0.0023336	0.0131837	70
5	44623	0	0	30
5	347705	0.0044623	0.059159	30
5	26137	0	0	90
5	85195	0	0	0
5	92348	0.0141568	0.0344409	30
5	93023	0.0085195	0.0583915	0
5	123065	0	0	0
5	141568	0	0	30
5	287043	0	0	0
5	329185	0.0026137	0.0180037	50
5	344409	0	0	30
5	386855	0.0589071	0.0461814	0
5	403073	0.0287043	0.050701	0
5	436810	0	0	0
5	461814	0	0	30
5	507010	0	0	70
5	583915	0	0	0
5	621238	0.043681	0.0123065	30
5	14567	0	0	0
5	96223	0	0	0
5	104895	0	0	0
5	111130	0	0	0
5	121035	0	0	0
5	130183	0	0	0
5	136228	0	0	0
5	155856	0.0121035	0.047376	0
5	207892	0.0530327	0.011113	0
5	231593	0	0	30
5	318605	0.0096223	0.0104895	0
5	357396	0	0	0
5	377457	0.0014567	0.0557004	0
5	444400	0	0	0
5	473760	0	0	0
5	483389	0.0136228	0.0483911	0
5	483911	0	0	0
5	530327	0	0	0
5	549484	0	0	30
5	557004	0	0	0
5	567212	0.0357396	0.04444	0
